VaryasyonID,Barkod,StokKodu,StokAdedi
33355,8681406542404,FDS-8127-1,23
33745,8681406537264,FDS-8066-2,21
31711,8681406515088,DLD-5005,11
35949,8681406515156,DLD-5001,17
31821,8681406515279,DLD-6003-1,0
31827,8681406514562,ECY-635,24
31829,8681406514586,ECY-635,4
31690,8681406515033,DLD-5045,0
31693,8681406515064,DLD-5045,0
32392,8681406513787,ECY-508,32
35448,8681406514074,ECY-592,38
31794,8681406514630,ECY-636,21
26104,8681406514852,ECY-641,0
35936,8681406514456,ECY-633-1,58
31802,8681406514463,ECY-607,0
32122,8696722846952,001-018260,3
32124,8680570451321,001-018260,6
32271,8680570131926,001-018564,2
30973,8681406521874,DLD-5002-2,3
30842,8680570234283,001-018986,4
30843,8680570234290,001-018986,2
30845,8680570234313,001-018986,3
31279,8681406518980,VNS-8260,0
31253,8681406522215,DLD-6003-2,0
28711,8680570196994,148-000236,0
30677,8681406519659,SST-940,16
30713,8681406519765,SST-336,8
31412,8697951006919,230-000006,0
35612,8681406520549,IFN-5803-3,118
34084,8681406505126,IFN-5803-5,22
34083,8681406505119,IFN-5803-5,7
34085,8681406505133,IFN-5803-5,17
34393,8681406520464,IFN-5803-1,102
34637,8680570026369,001-000192,2
34608,8681406522376,DLD-6023-2,7
34609,8681406522383,DLD-6023-2,3
34606,8681406523373,CH-0343-8,0
34649,8680570235044,001-018991,5
34651,8680570235068,001-018991,1
31502,8681406524493,DLD-7011,5
31504,8681406524516,DLD-7011,10
31070,8681406516078,ECY-598,0
31043,8681406526107,ECY-655,0
31045,8681406526121,ECY-655,0
31119,8681406525780,NBL-1046,0
31120,8681406525797,NBL-1046,8
31121,8681406525803,NBL-1046,5
39586,9000530002,8100-1-IND,0
31661,8680570202015,001-018795,1
31011,8681406526459,ECY-656,4
31014,8681406526480,ECY-656,0
31145,8681406533860,DLD-6025-1,0
31326,8681406528248,PSN-4128,3
31527,8681406528262,PSN-4131,2
31131,8681406527524,IFN-2005,0
31577,8681406528712,SST-347,9
30732,8681406529276,PSN-4125,3
30798,8681406529238,PSN-4107,1
30801,8681406529337,PSN-4142,4
30803,8681406529351,PSN-4142,6
30829,8681406529399,PSN-4162,1
30831,8681406529412,PSN-4162,2
29157,8681406529368,PSN-4144,3
29158,8681406529375,PSN-4144,5
29222,8681406528866,IFN-1045,5
29231,8681406528743,IFN-1033,2
31715,8681406529504,NBL-1065,0
32621,8681406537585,SST-14,0
32804,8681406540486,SST-6510-1,3
33599,8681406537127,SST-070,4
30720,8681406530678,SST-935,17
30663,8681406530715,SST-915,22
31357,9690000068189,NBB-2935-1,3
31237,8681406529993,IFN-2025,0
31388,8680570160650,230-00T111,0
30792,8681406531897,PSN-4212,0
30850,8681406531927,PSN-4223,7
30851,8681406531934,PSN-4223,0
31300,8681406531989,PSN-4226,0
31301,8681406531996,PSN-4226,0
31423,8681406531958,PSN-4224,3
31467,8681406531590,PSN-3250,0
31542,8681406531545,PSN-3223,0
31575,8681406533099,SST-367,7
30770,8681406532122,PSN-6023,6
31055,8681406531255,IFN-2032,0
31116,8681406531309,IFN-2033,0
30859,8681406532337,PSN-4105,0
35920,8681406539893,SST-319-1,0
31050,8681406533198,NBL-1072,5
31051,8681406533204,NBL-1072,8
31052,8681406533211,NBL-1072,4
31053,8681406533228,NBL-1072,1
31083,8681406532962,NBL-1067,7
31085,8681406532986,NBL-1067,1
31079,8681406533129,NBL-1070,1
31147,8681406533167,NBL-1071,8
31148,8681406533174,NBL-1071,12
31149,8681406533181,NBL-1071,4
31204,8681406532917,ECY-668,26
31217,8681406532825,ECY-666,33
31016,8681406533242,NBL-1073,16
31017,8681406533259,NBL-1073,11
31018,8681406533266,NBL-1073,0
32688,8681406536823,SST-643,14
30774,8681406532313,PSN-5021,6
31318,8681406532597,PSN-4203,6
31320,8681406532238,PSN-4203,6
31321,8681406532245,PSN-4261,14
31464,8681406533372,IFN-3000-1,2
31465,8681406533365,IFN-3000-1,0
30997,8681406533716,IFN-2047,4
33918,8681406536885,SST-658,27
30870,8681406531422,PSN-3203,8
30967,8681406534027,VNS-300-4,7
31136,8681406533938,IFN-2046,9
30869,8681406533563,PSN-3202,0
30776,8681406534287,PSN-6075,3
30769,8681406534249,PSN-6078,5
30780,8681406534447,"PSN-5082 ",0
30855,8681406533303,PSN-4227,5
30764,8681406534454,PSN-5052,0
31452,8680570464246,002-000435-2,3
31458,8680570453783,002-000435-3,3
31459,8680570453790,002-000435-3,0
34010,8681406534683,NBL-1074,10
34022,8681406535284,IFN-2056,4
34052,8681406535321,IFN-2057,0
34058,8681406534966,ECY-674,0
34059,8681406534973,ECY-674,0
34063,8681406535116,ECY-677,0
34068,8681406535062,ECY-676,1
34080,8681406535031,ECY-675,3
35113,8681406536014,PSN-3260,0
35119,8681406536182,PSN-3234,0
35121,8681406536250,PSN-4206,9
35125,8681406534515,PSN-3220,4
35127,8681406536212,PSN-3060,9
35128,8681406536229,PSN-3060,4
35132,8681406536052,PSN-3262,9
35133,8681406536069,PSN-3262,22
35134,8681406536076,PSN-3262,1
35414,8681406536441,VNS-170-1,2
35708,8681406537301,VNS-300-5,17
35751,8681406537486,IFN-5805-4,33
35750,8681406537479,IFN-5805-4,50
35749,8681406537462,IFN-5805-4,65
35754,8681406537455,IFN-5805-3,41
35753,8681406537448,IFN-5805-3,74
35728,8681406537493,MSP-52657-1,9
35730,8681406537516,MSP-52657-2,9
35732,8681406537530,MSP-52657-3,8
35734,8681406537554,MSP-52657-4,8
35777,8681406539060,RSL-8027,2
35781,8681406538681,RSL-3133,7
35783,8681406538643,RSL-3128,4
35798,8681406537769,JIG-5002-3,7
35830,8681406538711,RSL-3135,6
35831,8681406538780,RSL-3141,3
35832,8681406538797,RSL-3141,1
35835,8681406538827,RSL-3145,6
35836,8681406538834,RSL-3145,0
35839,8681406538629,RSL-3116,10
35840,8681406538636,RSL-3116,7
35844,8681406539039,RSL-5185,4
35843,8681406539022,RSL-5185,8
35849,8681406538964,RSL-5158,0
35850,8681406538971,RSL-5158,0
35852,8681406538995,RSL-5183,5
35859,8681406539046,RSL-8005,7
39554,8681406538339,IFN-5805-5,49
35867,8681406539589,VNS-540-2,28
35865,8681406539565,VNS-540-2,26
35866,8681406539572,VNS-540-2,71
35868,8681406539596,VNS-540-2,27
35869,8681406539442,VNS-535-1,31
35871,8681406539466,VNS-535-1,57
35874,8681406539411,VNS-170-2,48
35879,8681406539626,VNS-8060,25
35882,8681406539657,VNS-500,0
35902,8681406539770,VNS-450-1,22
35906,8681406539398,VNS-470-2,26
35907,8681406539855,VNS-455-1,21
35909,8681406539879,VNS-455-1,49
35923,8681406539947,RSL-5096,7
35924,8681406539954,RSL-5096,3
35927,8681406538605,RSL-3104,5
35928,8681406538612,RSL-3104,4
35959,8681406542060,RSL-8043,8
35978,8681406541643,RSL-5154,7
35979,8681406541650,RSL-5154,6
35983,8681406541711,RSL-5160,5
35991,8681406541841,RSL-5180,8
35998,8681406541964,RSL-5190,8
36012,8681406541490,RSL-3156,9
36013,8681406541506,RSL-3156,4
36016,8681406541681,RSL-5159,5
36020,8681406541636,RSL-5152,1
36035,8681406542091,RSL-5152,1
36023,8681406540578,RSL-3117,8
36024,8681406540585,RSL-3117,3
36025,8681406541513,RSL-3158,6
36027,8681406541476,RSL-3151,8
39217,8681406535543,IFN-2062,3
39222,8681406535383,IFN-2058,4
39224,8681406535437,IFN-2060,2
39248,8681406542206,ASL-2013,26
39254,8681406541414,ASL-2011,16
39255,8681406541421,ASL-2011,26
39256,8681406541438,ASL-2011,41
39257,8681406541445,ASL-2011,11
39258,8681406541179,ASL-2007,37
39266,8681406541384,ASL-2010,37
39290,8681406540653,ASL-2001,22
39291,8681406540660,ASL-2001,47
39294,8681406540615,ASL-2000,24
39295,8681406540622,ASL-2000,49
39297,8681406540646,ASL-2000,33
39319,8681406540288,ECY-681,23
39338,8681406540233,ECY-680,28
39341,8681406542831,IFN-1118,37
39346,8681406542596,IFN-1106,9
39349,8681406542633,IFN-1110,10
39350,8681406542640,IFN-1111,10
39354,8681406542695,IFN-1116,1
39355,8681406542701,IFN-1117,0
39356,8681406542657,IFN-1112,6
39359,8681406542725,ASL-2016,46
39360,8681406542732,ASL-2016,50
39362,8681406542756,ASL-2017,13
39363,8681406542763,ASL-2017,15
39364,8681406542770,ASL-2017,13
39365,8681406542787,ASL-2017,9
39371,9000529914,MRN-8000-1-IND,0
39395,9000529832,FDS-8096-1-IND,0
39424,9000529830,FDS-8094-3-IND,0
39462,9000529924,MRN-8007-1-IND,0
39503,8681406542237,ASL-2014,12
39504,8681406542244,ASL-2014,20
39505,8681406542251,ASL-2014,23
39506,8681406542268,ASL-2014,6
39540,8681406536298,PSN-4208,9
39541,8681406536304,PSN-4208,8
39552,9000530064,NBB-1210-IND,0
39563,9000530045,NBL-1075,0
39564,9000530046,NBL-1075,0
39573,8681406543036,VNS-110-2,19
39574,8681406536335,PSN-4236,15
39575,8681406536342,PSN-4236,7
39576,8681406536359,PSN-4236,16
39577,8681406543173,VNS-535-2,7
39578,8681406543180,VNS-535-2,12
39582,8681406542954,VNS-110-1,20
39583,8681406542961,VNS-110-1,37
39600,8681406540103,TKT-107,15
39606,8681406540165,TKT-108,14
39608,8681406540189,TKT-109,12
39609,8681406540196,TKT-109,16
39659,8681406543685,TKT-119,16
39678,8681406535840,MNR-105435-4,9
39683,8681406543081,VNS-110-3,18
31682,8681406512278,DLD-5043,4
31686,8681406512315,DLD-5044,3
30965,8681406511981,VNS-8100-2,1
20775,9000450791,ECY-109,4
31752,8681406508394,ECY-629,0
39538,8681406501548,DLD-6002,3
31855,8681078435738,MND-3026-4,0
32036,8681406535550,DGL-7207,5
32046,8680570206266,001-018806,6
35743,8681406516061,SST-397,18
31581,8681406516054,SST-397,18
31584,8681406516139,SST-309,24
35748,8681406537417,IFN-5805-2,54
35746,8681406537394,IFN-5805-2,130
35747,8681406537400,IFN-5805-2,114
35756,8681406537332,IFN-5805-1,119
35755,8681406537325,IFN-5805-1,159
35757,8681406537349,IFN-5805-1,57
32292,8690826150434,SMB1002BYZ,0
32294,8690826150410,SMB1002BYZ,3
32295,8690826150441,SMB1002BYZ,0
32297,8690826150373,SMB1002SYH,1
32306,8697789005825,ME120-BY,0
32324,8690216334086,SMB142BYZ,1
35432,8696722803870,001-018141,26
35433,8696722803887,001-018141,25
35434,8680570451307,001-018141,8
32353,9000438380,DRY-252,1
35948,8681406501203,DLD-5002-1,8
32058,8696722402516,001-018051,9
32059,8696722402523,001-018051,12
32060,8680570141468,001-018051,14
32106,8696722649461,001-018052-1,5
32108,8680570451666,001-018052-1,4
30692,8681406516115,SST-346,21
35696,8681406527241,SST-334,9
35697,8681406527258,SST-334,11
30696,8681406516016,SST-303,5
31587,8681406516382,SST-308,23
30702,8681406519628,SST-333-1,9
32988,8681406538230,FDS-8126,8
33151,8681406538070,FDS-8013,8
24288,8681406538018,FDS-8005,6
33563,8681406538179,FDS-8125,2
33565,8681406538193,FDS-8125,8
33170,8681406542435,FDS-8127-3,23
33171,8681406542442,FDS-8127-3,23
33172,8681406542459,FDS-8127-3,26
33162,8681406538285,FDS-8130,11
33164,8681406538308,FDS-8130,13
33165,8681406538315,FDS-8130,16
33331,8681406538247,FDS-8127-2,23
33336,8681406542329,FDS-8128-2,9
33337,8681406542336,FDS-8128-2,7
33339,8681406542275,FDS-8128-1,6
33340,8681406542282,FDS-8128-1,8
33342,8681406542305,FDS-8128-1,8
33347,8681406539282,FDS-8139-1,14
33348,8681406539299,FDS-8139-1,12
33350,8681406539312,FDS-8139-1,20
33355,8681406542404,FDS-8127-1,24
33356,8681406542398,FDS-8127-1,23
33358,8681406542428,FDS-8127-1,21
33641,8681406537219,FDS-8062,16
33642,8681406537226,FDS-8062,13
33739,8681406539244,FDS-8066-1,29
33742,8681406539275,FDS-8066-1,27
33746,8681406537271,FDS-8066-2,21
33805,8681406537172,FDS-8060,4
33818,8681406539169,FDS-8063-1,12
31828,8681406514579,ECY-635,18
31829,8681406514586,ECY-635,5
31830,8681406514593,ECY-635,15
25968,8681406511684,FML-351,1
35449,8681406514081,ECY-592,24
35935,8681406514449,ECY-633-1,51
32122,8696722846952,001-018260,23
32123,8696722846969,001-018260,22
32124,8680570451321,001-018260,15
32274,8680570131896,001-018564,5
34354,8681406518485,SRS-8018,0
31438,8680570201315,001-018790,6
30974,8681406521881,DLD-5002-2,3
31246,8681406520013,DLD-6019-2,10
31284,8681406521102,DLD-6020-1,0
31288,8681406521065,DLD-6020-1,22
31251,8681406519949,DLD-6003-2,1
31254,8681406519956,DLD-6003-2,0
30993,8681406521799,ECY-647,47
30677,8681406519659,SST-940,13
35613,8681406520556,IFN-5803-3,71
35612,8681406520549,IFN-5803-3,117
34084,8681406505126,IFN-5803-5,27
34085,8681406505133,IFN-5803-5,40
34393,8681406520464,IFN-5803-1,94
30676,8681406519680,SST-999,25
34615,8681406522505,ECY-633-2,2
34620,8681406522451,ECY-634-2,0
34637,8680570026369,001-000192,1
34606,8681406523373,CH-0343-8,1
34649,8680570235044,001-018991,4
34651,8680570235068,001-018991,0
31502,8681406524493,DLD-7011,4
31504,8681406524516,DLD-7011,9
31062,8681406514227,ECY-597,4
39480,8681406501340,DLD-5015-1,13
30756,8681406535628,DGL-7301,3
31120,8681406525797,NBL-1046,7
31121,8681406525803,NBL-1046,3
31011,8681406526459,ECY-656,2
31414,8680570468527,001-000082,3
31555,8681406528019,PSN-3182,0
31326,8681406528248,PSN-4128,4
31527,8681406528262,PSN-4131,3
31528,8681406528279,PSN-4131,1
31557,8681406528125,PSN-4108,9
31558,8681406528132,PSN-4108,4
30881,8697951094893,230-000400,0
30985,8681406527449,IFN-2003,4
31577,8681406528712,SST-347,8
30728,8681406529306,PSN-4141,6
30729,8681406529313,PSN-4141,5
30732,8681406529276,PSN-4125,1
30733,8681406529283,PSN-4125,4
30800,8681406529252,PSN-4107,2
30801,8681406529337,PSN-4142,2
30803,8681406529351,PSN-4142,5
30829,8681406529399,PSN-4162,0
30830,8681406529405,PSN-4162,4
30831,8681406529412,PSN-4162,0
35244,8681406529184,PSN-4104,0
35245,8681406529191,PSN-4104,1
29225,8681406528897,IFN-1048,2
29228,8681406528927,IFN-1051,1
30814,8681406529603,IFN-1079,1
32804,8681406540486,SST-6510-1,2
32805,8681406540493,SST-6510-1,7
32814,8681406536779,SST-6515,5
30663,8681406530715,SST-915,19
32671,8681406536939,SST-637,3
30666,8681406531057,SST-641,12
30668,8681406534089,SST-610,12
30681,8681406534676,SST-795-2,20
30850,8681406531927,PSN-4223,3
31420,8681406532016,PSN-4240,3
31424,8681406531965,PSN-4224,5
31479,8681406532054,PSN-4252,1
31563,8681406531873,PSN-4211,0
35744,8681406538353,SST-333-3,13
33828,8681406536854,SST-360,1
30770,8681406532122,PSN-6023,3
31123,8681406531170,IFN-2030,6
31124,8681406531187,IFN-2030,0
35920,8681406539893,SST-319-1,1
35922,8681406539916,SST-319-1,15
31050,8681406533198,NBL-1072,1
31051,8681406533204,NBL-1072,7
31052,8681406533211,NBL-1072,3
31053,8681406533228,NBL-1072,0
31082,8681406532955,NBL-1067,5
31083,8681406532962,NBL-1067,5
31084,8681406532979,NBL-1067,7
31085,8681406532986,NBL-1067,0
31146,8681406533150,NBL-1071,5
31147,8681406533167,NBL-1071,4
31148,8681406533174,NBL-1071,5
31149,8681406533181,NBL-1071,0
31204,8681406532917,ECY-668,24
31207,8681406532948,ECY-668,52
31217,8681406532825,ECY-666,32
31017,8681406533259,NBL-1073,8
31329,8681406533389,PSN-4160,2
31330,8681406534584,PSN-4160,3
30774,8681406532313,PSN-5021,4
31318,8681406532597,PSN-4203,2
31319,8681406532221,PSN-4203,5
31320,8681406532238,PSN-4203,5
31321,8681406532245,PSN-4261,12
31323,8681406532269,PSN-4261,11
30879,8681406534102,IFN-1100-1,15
32679,8681406536892,SST-648,7
32680,8681406536908,SST-648,11
32689,8681406536915,SST-647,2
32690,8681406536922,SST-647,1
33568,8681406537028,SST-684,6
33917,8681406536878,SST-658,14
33918,8681406536885,SST-658,25
30870,8681406531422,PSN-3203,5
30967,8681406534027,VNS-300-4,6
30968,8681406534034,VNS-300-4,4
31000,8681406533952,IFN-2048,0
31001,8681406533969,IFN-2048,1
31002,8681406533976,IFN-2048,6
31009,8681406534331,DLD-6028,5
31039,8681406534355,DLD-6029,13
31041,8681406534379,DLD-6029,11
31162,8681406534195,DLD-6027,12
30769,8681406534249,PSN-6078,3
30854,8681406533297,PSN-4227,1
30763,8681406534409,PSN-6064,0
31184,8681406534607,ECY-669,49
31545,8681406534638,PSN-4229,4
34011,8681406534690,NBL-1074,12
34012,8681406534706,NBL-1074,16
34015,8681406535215,IFN-2054,11
34020,8681406534744,IFN-2053,15
34078,8681406535017,ECY-675,4
35097,8681406538391,SST-351,18
35098,8681406538407,SST-351,15
35122,8681406536267,PSN-4206,7
35125,8681406534515,PSN-3220,3
35127,8681406536212,PSN-3060,8
35128,8681406536229,PSN-3060,2
35132,8681406536052,PSN-3262,8
35134,8681406536076,PSN-3262,0
35414,8681406536441,VNS-170-1,1
35422,8681406536526,VNS-420-1,3
35707,8681406537295,VNS-300-5,3
35708,8681406537301,VNS-300-5,12
35750,8681406537479,IFN-5805-4,49
35749,8681406537462,IFN-5805-4,62
35754,8681406537455,IFN-5805-3,38
35753,8681406537448,IFN-5805-3,73
35752,8681406537431,IFN-5805-3,101
35728,8681406537493,MSP-52657-1,8
35730,8681406537516,MSP-52657-2,8
35731,8681406537523,MSP-52657-2,8
35732,8681406537530,MSP-52657-3,7
35734,8681406537554,MSP-52657-4,7
35767,8681406539084,RSL-8033,5
35769,8681406538803,RSL-3144,9
35773,8681406538889,RSL-3154,14
35774,8681406538896,RSL-3154,7
35775,8681406538841,RSL-3146,8
35776,8681406538858,RSL-3146,4
35779,8681406539107,RSL-9012,0
35781,8681406538681,RSL-3133,4
35782,8681406538698,RSL-3133,2
35783,8681406538643,RSL-3128,3
35784,8681406538650,RSL-3128,4
35785,8681406538919,IFN-1100-3,6
35814,8681406537929,JIG-5002-6,5
35827,8681406539008,RSL-5184,7
35830,8681406538711,RSL-3135,4
35832,8681406538797,RSL-3141,0
35838,8681406538957,RSL-5157,8
35839,8681406538629,RSL-3116,2
35840,8681406538636,RSL-3116,2
35844,8681406539039,RSL-5185,2
35843,8681406539022,RSL-5185,3
35848,8681406538872,RSL-3147,5
35852,8681406538995,RSL-5183,4
35856,8681406538735,RSL-3136,7
35860,8681406539053,RSL-8005,2
39555,8681406538346,IFN-5805-5,26
35867,8681406539589,VNS-540-2,27
35865,8681406539565,VNS-540-2,25
35866,8681406539572,VNS-540-2,67
35868,8681406539596,VNS-540-2,26
35869,8681406539442,VNS-535-1,30
35870,8681406539459,VNS-535-1,56
35871,8681406539466,VNS-535-1,54
35872,8681406539473,VNS-535-1,29
35873,8681406539404,VNS-170-2,26
35879,8681406539626,VNS-8060,24
35885,8681406539688,VNS-500,0
35894,8681406539329,VNS-470-1,20
35895,8681406539336,VNS-470-1,48
35896,8681406539343,VNS-470-1,41
35897,8681406539350,VNS-470-1,19
35905,8681406539381,VNS-470-2,54
35907,8681406539855,VNS-455-1,20
35908,8681406539862,VNS-455-1,46
35909,8681406539879,VNS-455-1,51
35923,8681406539947,RSL-5096,2
35924,8681406539954,RSL-5096,1
35926,8681406539930,RSL-2022,1
35927,8681406538605,RSL-3104,1
35943,8681406540004,ECY-569,19
35944,8681406540011,ECY-569,5
35957,8681406542022,RSL-8029,5
35962,8681406541988,RSL-8016,7
35963,8681406541995,RSL-8016,8
35967,8681406542015,RSL-8021,6
35971,8681406541544,RSL-3159,4
35973,8681406541568,RSL-3160,6
35979,8681406541650,RSL-5154,5
35980,8681406541728,RSL-5162,9
35982,8681406541704,RSL-5160,4
35983,8681406541711,RSL-5160,1
35987,8681406541667,RSL-5156,6
35988,8681406541674,RSL-5156,9
35989,8681406541575,RSL-3161,6
35990,8681406541582,RSL-3161,2
35991,8681406541841,RSL-5180,3
35992,8681406541858,RSL-5180,2
36000,8681406541940,RSL-5188,9
36001,8681406541292,RSL-3124,8
36005,8681406541971,RSL-5192,2
36009,8681406541469,RSL-3142,6
36011,8681406541629,RSL-5150,3
36012,8681406541490,RSL-3156,10
36014,8681406541599,RSL-5148,9
36017,8681406541698,RSL-5159,4
36018,8681406541896,RSL-5186,2
36019,8681406541902,RSL-5186,5
36023,8681406540578,RSL-3117,6
36024,8681406540585,RSL-3117,0
36027,8681406541476,RSL-3151,7
36034,8681406540608,RSL-3122,7
39217,8681406535543,IFN-2062,1
39219,8681406535406,IFN-2059,1
39220,8681406535413,IFN-2059,0
39224,8681406535437,IFN-2060,1
39248,8681406542206,ASL-2013,25
39249,8681406542213,ASL-2013,26
39252,8681406541353,ASL-2009,35
39254,8681406541414,ASL-2011,1
39255,8681406541421,ASL-2011,5
39256,8681406541438,ASL-2011,5
39257,8681406541445,ASL-2011,0
39265,8681406541377,ASL-2010,19
39277,8681406541056,ASL-2004,22
39285,8681406541278,ECY-683,6
39294,8681406540615,ASL-2000,23
39296,8681406540639,ASL-2000,52
39318,8681406540271,ECY-681,24
39323,8681406540875,DLD-6033,19
39332,8681406540929,DLD-6034,18
39333,8681406540936,DLD-6035,16
39334,8681406540943,DLD-6035,17
39335,8681406540950,DLD-6035,13
39336,8681406540967,DLD-6035,18
39341,8681406542831,IFN-1118,34
39342,8681406540301,ECY-682,9
39344,8681406540325,ECY-682,26
39346,8681406542596,IFN-1106,12
39347,8681406542602,IFN-1107,8
39349,8681406542633,IFN-1110,9
39356,8681406542657,IFN-1112,5
39358,8681406542718,ASL-2016,23
39359,8681406542725,ASL-2016,45
39362,8681406542756,ASL-2017,6
39363,8681406542763,ASL-2017,0
39364,8681406542770,ASL-2017,0
39365,8681406542787,ASL-2017,0
39368,8681406542817,ASL-2018,39
39393,9000529902,MRN-1612-IND,2
39401,9000529822,FDS-8079-IND,0
39434,9000529957,NRT-4591-IND,0
39459,9000529935,NRT-1502-IND,0
39478,8681406540806,DLD-6031,10
39490,9000530011,ORK-4550-IND,0
39494,9000530006,ORK-3000-IND,0
39503,8681406542237,ASL-2014,5
39504,8681406542244,ASL-2014,16
39505,8681406542251,ASL-2014,2
39506,8681406542268,ASL-2014,0
39511,8681406542558,ASL-2015,6
39512,8681406542565,ASL-2015,28
39513,8681406542572,ASL-2015,34
39514,8681406542589,ASL-2015,11
39559,9000530054,NBB-350-IND,1
39574,8681406536335,PSN-4236,13
39575,8681406536342,PSN-4236,6
39576,8681406536359,PSN-4236,14
39582,8681406542954,VNS-110-1,19
39595,8681406540059,TKT-106,13
39596,8681406540066,TKT-106,15
39599,8681406540097,TKT-107,18
39605,8681406540158,TKT-108,16
39608,8681406540189,TKT-109,11
39609,8681406540196,TKT-109,15
39611,8681406540219,TKT-109,16
39624,8681406543333,TKT-112,22
39640,8681406543494,TKT-115,18
39641,8681406543500,TKT-115,17
39678,8681406535840,MNR-105435-4,8
39683,8681406543081,VNS-110-3,17
39684,8681406543135,VNS-470-4,28
39713,8681406535796,MNR-105391-1,11
39714,8681406535802,MNR-105391-2,9
31686,8681406512315,DLD-5044,2
